,Unnamed: 0,WID,Label,Eth Balance,Txn Count,Exchange,ERC 20 Txn,ERC 20 Txn In,ERC 20 Txn Out,ERC721 Txn Out,ERC721 Txn In,ERC721 Txn,Ratio Transfers
752,752,0xd37dafee61af6e66de7dd973a0a39c21c7b650c3,,0.252100352,500.0,N,540.0,272.0,268.0,0.0,3.0,3.0,1.01
753,753,0xd3dbc13244d4730186bf9be71220faf347ba3353,,0.000239757,138.0,N,12.0,6.0,6.0,0.0,0.0,0.0,1.0
754,754,0xd3f6499b9ce5012f1e18b591e4684cc6ec13ea15,,3.307785244,24.0,N,5.0,4.0,1.0,2.0,3.0,5.0,4.0
755,755,0xd4784e58de068a1d6ebe526c0768c294ecbe726e,,0.096207991,7.0,N,0.0,0.0,0.0,0.0,2.0,2.0,1.0
756,756,0xd581ad73eaef5b672a15a217d26c3b959c9df52f,,0.25230967,3.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
757,757,0xd60081b3d1b2f8604bfebc0a54d03fad6752bc72,,0.0,0.0,N,4.0,4.0,0.0,0.0,0.0,0.0,1000.0
758,758,0xd61d8dcd8132202e8f2f0f88b581c0e64d1736f7,,0.339346052,90.0,N,28.0,17.0,11.0,4.0,29.0,33.0,1.55
759,759,0xd756ba6d34783563ddcab569c39b7529eab27dfa,,9.869230853,52.0,N,18.0,10.0,8.0,0.0,0.0,0.0,1.25
760,760,0xd7eeec44ec2bc82985c4e6cb86838c6e4453ccb4,,0.047056262,6.0,N,5.0,2.0,3.0,0.0,0.0,0.0,0.67
761,761,0xd86c6ae32199d1c14e573f3bd9987dcc1b4fec49,,3.539066924,10000.0,N,10000.0,123.0,9877.0,0.0,0.0,0.0,0.01
762,762,0xd92f8e487bb5a0b6d06bc59e793cdf9740cdf019,,0.125607036,1091.0,N,860.0,423.0,437.0,4.0,5.0,9.0,0.97
763,763,0xd935a22742aea624ed3abec1f6a56aa0977324eb,,0.004895943,45.0,N,2.0,1.0,1.0,3.0,13.0,16.0,1.0
764,764,0xd98306899379ae5dadb4652707de605d02089d5e,,30.04841148,21.0,N,1.0,1.0,0.0,0.0,0.0,0.0,1000.0
765,765,0xd99f5d6d6b75bba26d9f6e3db4091d378003fba0,,0.000210804,28.0,N,14.0,8.0,6.0,0.0,0.0,0.0,1.33
766,766,0xd9c14a4906e1557f61f7fee04d2842f52fdc22b6,,0.020061032,83.0,N,2.0,1.0,1.0,0.0,0.0,0.0,1.0
767,767,0xdabe57d4c01ef4f055b31cef305b99d81a0804ad,,10.31635827,78.0,N,113.0,65.0,48.0,0.0,0.0,0.0,1.35
768,768,0xdbf07b87a67d0e978a3706fd0d4d6b0ebc78c8d4,,2.474196079,10000.0,N,2.0,2.0,0.0,0.0,0.0,0.0,1000.0
769,769,0xdd7f18440c73bf2b39c3fcaaf873a99286d295ac,,0.156716888,774.0,N,1089.0,634.0,455.0,164.0,189.0,353.0,1.39
770,770,0xddf649ae14f87fcaeebc1d9af8dd1e2d1e182234,,0.182262811,33.0,N,22.0,19.0,3.0,0.0,0.0,0.0,6.33
771,771,0xddf744374b46aa980ddce4a5aa216478bf925cd1,,29829.96645,190.0,N,101.0,77.0,24.0,0.0,0.0,0.0,3.21
772,772,0xde6c87bc55f0a9b2dbae133bf97aa9eff5030e13,,0.040069063,221.0,N,18.0,10.0,8.0,80.0,134.0,214.0,1.25
773,773,0xdf23ebb1057a3be885c87b2b985a001fe646b76c,,0.004891466,22.0,N,2.0,1.0,1.0,0.0,1.0,1.0,1.0
774,774,0xe0d7dc0e073da984626f1171bb96d42e7ad74303,,29999.99553,1.0,N,3.0,3.0,0.0,0.0,0.0,0.0,1000.0
775,775,0xe0ffcf7d2a12855f812210c85e3e8d1a209723aa,,0.0,38.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
776,776,0xe107a20ce3836329a3c310e9a2da812cfb177f72,,0.318813982,361.0,N,577.0,326.0,251.0,0.0,0.0,0.0,1.3
777,777,0xe175b3ef6ac9e0e000f294552d33196523c41067,,0.243839609,544.0,N,515.0,292.0,223.0,0.0,2.0,2.0,1.31
778,778,0xe1955ea2d14e60414ebf5d649699356d8bae98ee,,29978.85526,16.0,N,6.0,6.0,0.0,0.0,0.0,0.0,1000.0
779,779,0xe1e0da672b12f7d0d025f4b52512ab1678b2c7fd,,0.966639358,1712.0,N,975.0,405.0,570.0,0.0,0.0,0.0,0.71
780,780,0xe3112d45505d2391b23ccce49b4648da505fef70,,11.44019139,5926.0,N,4.0,4.0,0.0,0.0,45.0,45.0,1000.0
781,781,0xe38dd3819a09570335330a0cdb1955233f955096,,0.076019915,423.0,N,28.0,12.0,16.0,134.0,242.0,376.0,0.75
782,782,0xe3a94a49faa3a4ebc91c81a4f6522ba89cd04e07,,0.015744064,6.0,N,6.0,3.0,3.0,0.0,0.0,0.0,1.0
783,783,0xe41570e95f7fbb9492d3f88077f2d2f6aec9f6f5,,1.591432204,231.0,N,597.0,373.0,224.0,0.0,0.0,0.0,1.67
784,784,0xe47e60f6b8b13c079e3c27e1f855a79e16ca8d54,,30001.0,3.0,N,3.0,3.0,0.0,0.0,0.0,0.0,1000.0
785,785,0xe4b35743c2c15760d7551afc9c304ec0dc30ba50,,4.375199804,5129.0,N,8.0,5.0,3.0,0.0,0.0,0.0,1.67
786,786,0xe50cc6b2c9524070179586b2c976a66bd8c49186,,0.601415572,1118.0,N,1219.0,705.0,514.0,0.0,25.0,25.0,1.37
787,787,0xe5a8b35eaa3c14e0a6514f800825e1e6687bf23e,,2.923841998,10000.0,N,10000.0,4429.0,5571.0,0.0,0.0,0.0,0.8
788,788,0xe5b8ff1ca1c3ef2ac704783d6473ee5a9be7e02d,,12.56901099,10000.0,N,10000.0,9214.0,786.0,0.0,95.0,95.0,11.72
789,789,0xe5cac983f5f01490d2e099e385383239fe87078a,,582.1710898,37.0,N,34.0,16.0,18.0,0.0,0.0,0.0,0.89
790,790,0xe6a28e1eee285a154432b9d3f4425499165618fe,,4.733990794,373.0,N,381.0,6.0,375.0,0.0,0.0,0.0,0.02
791,791,0xe75256158b1a71d95454eea579015d79024813b2,,0.09404183,667.0,N,1013.0,761.0,252.0,0.0,0.0,0.0,3.02
792,792,0xe75f7cbb55f6c333cc4056a3f69f731e99e7c1fc,,0.000545365,75.0,N,7.0,5.0,2.0,0.0,0.0,0.0,2.5
793,793,0xe81d6fce840ab873c7bccb6c2ab15e4b6daf92c7,,420.2485431,10000.0,N,10000.0,6324.0,3676.0,0.0,0.0,0.0,1.72
794,794,0xe8b15f1e49e3580b21b886ded872bd6b76f6ba3e,,0.011393653,29.0,N,7.0,4.0,3.0,4.0,6.0,10.0,1.33
795,795,0xe8f534419cb7a0af8fa5ac177882a54378f5a407,,0.032972344,76.0,N,0.0,0.0,0.0,20.0,48.0,68.0,1.0
796,796,0xe8fdd0f04d684d741cb3cac1d7821f1de148a496,,0.035754097,129.0,N,4.0,1.0,3.0,11.0,32.0,43.0,0.33
797,797,0xe92d1a43df510f82c66382592a047d288f85226f,,450000.0501,80.0,N,243.0,243.0,0.0,0.0,94.0,94.0,1000.0
798,798,0xea264043df2932f9b1b554713d7262975109f2b2,,0.073447145,45.0,N,0.0,0.0,0.0,1.0,6.0,7.0,1.0
799,799,0xea706663f6b1654cb4bfd717a6fc340ea10bc3c1,,0.411184557,143.0,N,5.0,3.0,2.0,13.0,20.0,33.0,1.5
800,800,0xeaa6cb80a5593e14c5a5fd38ae3d16dcb5ef75f5,,2.107540173,4397.0,N,4316.0,2271.0,2045.0,1.0,7.0,8.0,1.11
801,801,0xeb55a78c79b91719f6817855c5ad43a7aa0bf08c,,324.0190213,10000.0,N,10000.0,5107.0,4893.0,0.0,0.0,0.0,1.04
802,802,0xebc3bb163bbb54127ae5b2fb318711aedaa05776,,1.837962181,685.0,N,172.0,94.0,78.0,64.0,98.0,162.0,1.21
803,803,0xec24e3027799450b51164b43122bf0312d4ebf62,,0.507026464,52.0,N,1.0,1.0,0.0,4.0,10.0,14.0,1000.0
804,804,0xec676c9300162ca95aff2a3370cb3cdfa8458f40,,0.184652601,10.0,N,4.0,3.0,1.0,0.0,0.0,0.0,3.0
805,805,0xee4cceba1a8852d6752c01e88f974ed81b2e0d13,,0.037262921,53.0,N,50.0,27.0,23.0,0.0,0.0,0.0,1.17
806,806,0xee54c18290166b30a8baebf729205b6257c66093,,0.192235887,9.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807,807,0xef1c68fb74782a63ca676e39887925bf38736ed6,,2.233537687,106.0,N,70.0,35.0,35.0,0.0,3.0,3.0,1.0
808,808,0xef4f6afc2552eaa6089293f6ccd277435229cc59,,0.004816809,2.0,N,3.0,2.0,1.0,0.0,0.0,0.0,2.0
809,809,0xf0228fbf57fb29af7bec0d18f8bcca662b66d3a3,,0.083360028,22.0,N,39.0,11.0,28.0,0.0,0.0,0.0,0.39
810,810,0xf08889f3b4f5a56482fc295db2ffc7301f888ca0,,1.541974599,57.0,N,1.0,1.0,0.0,0.0,0.0,0.0,1000.0
811,811,0xf08d0d9698e2ffb935a436904db23ddc7717ed79,,1.051363978,277.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
812,812,0xf1090f830f2cb18bead62143e13860c764f30236,,3.97e-09,2.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
813,813,0xf1150712cf0951c6c7094529f62fc4698bfecc78,,0.044441302,5.0,N,19.0,15.0,4.0,0.0,0.0,0.0,3.75
814,814,0xf16b1cae2b26234e943848f98c2e02a2d479dcea,,0.000165621,36.0,N,13.0,10.0,3.0,0.0,0.0,0.0,3.33
815,815,0xf18360ef7600cfc67e74f4ba85d9dfde5a68b302,,0.404439616,98.0,N,73.0,39.0,34.0,0.0,0.0,0.0,1.15
816,816,0xf1909ab9f5b9f41e3795b0dbd78febbdb8b3f693,,2.46e-06,48.0,N,1.0,1.0,0.0,8.0,13.0,21.0,1000.0
817,817,0xf19f93b6aeb042ceba20569873b17d7da1820c3b,,0.087746089,74.0,N,19.0,11.0,8.0,6.0,14.0,20.0,1.38
818,818,0xf1ee4df18501733ee4a86b873168932c3ca12d5f,,0.109222059,36.0,N,23.0,16.0,7.0,0.0,0.0,0.0,2.29
819,819,0xf1f61b791b7828b94751c2a63832da75db96e06f,,0.260555867,105.0,N,10.0,7.0,3.0,0.0,0.0,0.0,2.33
820,820,0xf1fde6e9f0c8042d49077583f2401e0199022c90,,0.002961877,53.0,N,33.0,20.0,13.0,0.0,0.0,0.0,1.54
821,821,0xf27aa5004a3f5bf92e3c9080a94de7282ff4967e,,0.024672729,38.0,N,18.0,11.0,7.0,0.0,0.0,0.0,1.57
822,822,0xf28df3a3924eec94853b66daaace2c85e1eb24ca,,0.120117987,211.0,N,141.0,70.0,71.0,0.0,1.0,1.0,0.99
823,823,0xf3890a2b021f4bc2b7e76fc7fc013cfbda0ac9c4,,0.143862137,7.0,N,0.0,0.0,0.0,0.0,3.0,3.0,1.0
824,824,0xf46b758c25484a6170227a0471a49077d3a1dab6,,0.650324071,1833.0,N,2032.0,989.0,1043.0,0.0,4.0,4.0,0.95
825,825,0xf49f263806a1defa546f6d388615bbc487e53ab1,,5.201417822,512.0,N,204.0,64.0,140.0,0.0,0.0,0.0,0.46
826,826,0xf53c8d6e099cd383a4eb847a55f6e8828c551997,,0.31299563,32.0,N,5.0,3.0,2.0,0.0,0.0,0.0,1.5
827,827,0xf55982f966b5183160f882df02e46ebfa92c6d0b,,0.0,345.0,N,1394.0,1041.0,353.0,0.0,0.0,0.0,2.95
828,828,0xf5a85584f8cbb0fb644fb2543878df528eae3c37,,0.023772007,5.0,N,18.0,13.0,5.0,0.0,0.0,0.0,2.6
829,829,0xf63b6622760d43ad06125022a20f836c02ccda6e,,584.74,2.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
830,830,0xf679a80a7fc24b4f0bbce115f07cbc3171255e64,,0.007816562,87.0,N,43.0,27.0,16.0,0.0,8.0,8.0,1.69
831,831,0xf71ca3686a29f16ca959b0705c9fd1559b8f4ccc,,0.082378633,13.0,N,15.0,7.0,8.0,0.0,0.0,0.0,0.88
832,832,0xf80ebc544950556095b34e20444ef4e8e5a79db0,,0.651419964,337.0,N,221.0,124.0,97.0,0.0,0.0,0.0,1.28
833,833,0xf8956f322bc54451c186aa0bce61543e2787eca7,,1.051785673,176.0,N,6.0,4.0,2.0,0.0,0.0,0.0,2.0
834,834,0xf948e71cb074c4b330b27d28cb6f51c1fd98c881,,582.2454603,294.0,N,52.0,18.0,34.0,0.0,0.0,0.0,0.53
835,835,0xf9ac535b6192d33dd5bcb4d088e1c11dea9b7c3b,,0.428832623,1329.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
836,836,0xfa55a8465e851feded6433d8a25e109957d6e52d,,0.167464014,1.0,N,62.0,22.0,40.0,0.0,0.0,0.0,0.55
837,837,0xfb6a67e109fc5b1600dc0b128e8f950023829b85,,582.9018967,18.0,N,4.0,4.0,0.0,0.0,0.0,0.0,1000.0
838,838,0xfb796da4cbc59a0a6c8342614a1d49b6fc1ff40b,,0.06010735,11.0,N,1.0,1.0,0.0,0.0,0.0,0.0,1000.0
839,839,0xfba17aca0797f72bd8152c5e519100c0c4caf0ad,,18.70176396,924.0,N,419.0,215.0,204.0,0.0,0.0,0.0,1.05
840,840,0xfbbe05954c6b138999548171c272a1b109d89471,,0.19797279,214.0,N,23.0,14.0,9.0,0.0,0.0,0.0,1.56
841,841,0xfefa8d5093ffd962a094fdba722a2c30d1c7a822,,0.858954752,28.0,N,0.0,0.0,0.0,0.0,4.0,4.0,1.0
842,842,0xff64a8933e05c9d585ab72db95d207ebee9be5a8,,30106.17227,22.0,N,104.0,104.0,0.0,0.0,0.0,0.0,1000.0
843,843,0xffcdfbd4acc3ed701a12e897774b1e5dfe296803,,0.0,9.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
